Attrition Date,Age,Attrition,BusinessTravel,Department,Education,EmployeeCount,EmployeeNumber,Gender,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PerformanceRating
4/30/2022 12:00:00 AM,30,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1562,Male,Sales Executive,1,Married,9714,5323,1,No,3
03-04-2022 00:00,35,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1639,Male,Sales Executive,1,Married,10306,21530,9,No,3
4/27/2022 12:00:00 AM,29,Yes,Travel_Rarely,Research & Development,Master's Degree,1,1522,Male,Research Scientist,1,Single,2362,7568,6,No,3
07-05-2021 00:00,56,Yes,Travel_Rarely,Research & Development,Associates Degree,1,1907,Male,Laboratory Technician,4,Single,2587,10261,1,No,3
4/17/2022 12:00:00 AM,32,Yes,Travel_Rarely,Research & Development,Master's Degree,1,1692,Male,Laboratory Technician,2,Single,1393,24852,1,No,3
1/16/2022 12:00:00 AM,40,Yes,Travel_Rarely,Research & Development,Master's Degree,1,1534,Male,Laboratory Technician,1,Single,2018,21831,3,No,3
03-04-2022 00:00,37,Yes,Travel_Rarely,Research & Development,Master's Degree,1,1809,Male,Manufacturing Director,1,Single,4213,4992,1,No,3
4/30/2022 12:00:00 AM,32,Yes,Travel_Rarely,Sales,Associates Degree,1,1734,Male,Sales Executive,2,Single,6735,12147,6,No,3
03-11-2022 00:00,21,Yes,Travel_Rarely,Sales,High School,1,1780,Male,Sales Representative,2,Single,2679,4567,1,No,3
03-11-2022 00:00,30,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1876,Male,Sales Representative,4,Single,1081,16019,1,No,3
11/17/2021 12:00:00 AM,49,Yes,Travel_Frequently,Research & Development,Associates Degree,1,1420,Male,Laboratory Technician,1,Single,4284,22710,3,No,4
,22,No,Non-Travel,Research & Development,Associates Degree,1,1605,Female,Research Scientist,3,Married,2814,10293,1,Yes,3
,38,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1937,Female,Research Scientist,2,Divorced,2133,18115,1,Yes,3
,24,No,Travel_Frequently,Research & Development,High School,1,1646,Female,Research Scientist,4,Single,3760,17218,1,Yes,3
,27,No,Travel_Frequently,Research & Development,Associates Degree,1,1850,Female,Laboratory Technician,4,Single,2379,19826,0,Yes,3
,44,No,Travel_Rarely,Human Resources,Bachelor's Degree,1,1683,Female,Human Resources,4,Divorced,3195,4167,4,Yes,3
,44,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1608,Female,Research Director,4,Divorced,19049,3549,0,Yes,3
,47,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1827,Female,Manufacturing Director,2,Divorced,10333,19271,8,Yes,3
,49,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1674,Female,Laboratory Technician,1,Divorced,2587,24941,4,Yes,3
,31,No,Travel_Rarely,Research & Development,High School,1,1974,Female,Laboratory Technician,4,Divorced,1129,17536,1,Yes,3
,41,No,Travel_Rarely,Sales,High School,1,1815,Female,Sales Executive,3,Divorced,10447,26458,0,Yes,3
,31,No,Travel_Rarely,Sales,Associates Degree,1,1912,Female,Sales Executive,4,Divorced,6583,20115,2,Yes,3
,33,No,Travel_Rarely,Research & Development,Associates Degree,1,2009,Female,Healthcare Representative,4,Married,4878,21653,0,Yes,3
,40,No,Travel_Rarely,Research & Development,Associates Degree,1,1724,Female,Manufacturing Director,1,Married,6516,5041,2,Yes,3
,26,No,Travel_Rarely,Research & Development,Associates Degree,1,1893,Female,Research Scientist,3,Married,2933,14908,1,Yes,3
,49,No,Travel_Rarely,Research & Development,High School,1,1661,Female,Healthcare Representative,3,Married,13966,11652,2,Yes,3
,44,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1703,Female,Healthcare Representative,4,Married,7879,14810,1,Yes,3
,36,No,Travel_Rarely,Research & Development,Master's Degree,1,1614,Female,Manufacturing Director,3,Married,4663,12421,9,Yes,3
,35,No,Travel_Rarely,Research & Development,Associates Degree,1,1886,Female,Manufacturing Director,2,Married,4788,25388,0,Yes,3
,38,No,Travel_Rarely,Research & Development,Associates Degree,1,1638,Female,Manufacturing Director,3,Married,7756,14199,3,Yes,3
,36,No,Travel_Rarely,Sales,Master's Degree,1,1880,Female,Sales Executive,3,Married,5673,6060,1,Yes,3
,35,No,Travel_Rarely,Sales,Master's Degree,1,1962,Female,Sales Executive,4,Married,5204,13586,1,Yes,3
,47,No,Travel_Rarely,Sales,Bachelor's Degree,1,1503,Female,Sales Executive,3,Married,4591,24200,3,Yes,3
,34,No,Travel_Rarely,Sales,High School,1,1915,Female,Sales Executive,4,Married,8103,16495,3,Yes,3
,58,No,Travel_Rarely,Sales,Bachelor's Degree,1,1938,Female,Manager,4,Married,17875,11761,4,Yes,3
,24,No,Travel_Rarely,Sales,High School,1,1445,Female,Sales Executive,3,Married,4162,15211,1,Yes,3
,35,No,Travel_Rarely,Human Resources,Master's Degree,1,2040,Female,Human Resources,4,Single,8837,16642,1,Yes,3
,35,No,Travel_Rarely,Research & Development,Master's Degree,1,1587,Female,Healthcare Representative,3,Single,6142,4223,3,Yes,3
,45,No,Travel_Rarely,Research & Development,Doctoral Degree,1,1611,Female,Laboratory Technician,1,Single,5769,23447,1,Yes,3
,54,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1980,Female,Manufacturing Director,1,Single,4440,25198,6,Yes,3
,40,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1641,Female,Manufacturing Director,4,Single,7945,19948,6,Yes,3
,36,No,Travel_Rarely,Sales,Master's Degree,1,1425,Female,Sales Executive,2,Single,9278,20763,3,Yes,3
,33,No,Non-Travel,Sales,Bachelor's Degree,1,1681,Female,Sales Executive,4,Divorced,5368,16130,1,Yes,4
,53,No,Non-Travel,Research & Development,Master's Degree,1,1775,Female,Manufacturing Director,3,Married,12965,22308,4,Yes,4
,25,No,Travel_Rarely,Sales,Associates Degree,1,2018,Female,Sales Executive,3,Divorced,4907,13684,0,Yes,4
,37,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,2017,Female,Research Director,4,Married,13744,15471,1,Yes,4
,58,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1423,Female,Research Director,1,Married,19701,22456,3,Yes,4
,36,No,Travel_Rarely,Research & Development,Master's Degree,1,1847,Female,Research Scientist,2,Married,6962,19573,4,Yes,4
,38,No,Travel_Rarely,Sales,Master's Degree,1,1835,Female,Sales Representative,4,Married,5405,4244,2,Yes,4
,31,No,Non-Travel,Research & Development,Associates Degree,1,1948,Male,Research Scientist,1,Divorced,3065,3995,1,Yes,3
,40,No,Non-Travel,Research & Development,Associates Degree,1,1552,Male,Healthcare Representative,4,Divorced,4069,8841,3,Yes,3
,34,No,Non-Travel,Sales,Bachelor's Degree,1,1774,Male,Sales Executive,3,Divorced,4001,12313,1,Yes,3
,39,No,Non-Travel,Research & Development,Bachelor's Degree,1,1737,Male,Laboratory Technician,4,Married,6472,8989,1,Yes,3
,44,No,Travel_Frequently,Human Resources,Doctoral Degree,1,1642,Male,Human Resources,4,Married,5743,10503,4,Yes,3
,38,No,Travel_Frequently,Human Resources,Master's Degree,1,1972,Male,Human Resources,2,Married,2991,5224,0,Yes,3
,58,No,Travel_Frequently,Research & Development,Master's Degree,1,1837,Male,Research Director,3,Married,15787,21624,2,Yes,3
,36,No,Travel_Frequently,Research & Development,Master's Degree,1,1594,Male,Laboratory Technician,1,Married,5562,19711,3,Yes,3
,50,No,Travel_Frequently,Research & Development,Doctoral Degree,1,1606,Male,Healthcare Representative,3,Married,11245,20689,2,Yes,3
,34,No,Travel_Frequently,Research & Development,Master's Degree,1,1932,Male,Research Scientist,4,Married,5747,26496,1,Yes,3
,35,No,Travel_Frequently,Research & Development,Master's Degree,1,2049,Male,Healthcare Representative,3,Married,5689,24594,1,Yes,3
,42,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1547,Male,Healthcare Representative,4,Married,10124,18611,2,Yes,3
,28,No,Travel_Frequently,Sales,Associates Degree,1,1927,Male,Sales Executive,4,Married,6834,19255,1,Yes,3
,35,No,Travel_Frequently,Research & Development,Master's Degree,1,1704,Male,Research Scientist,4,Single,4930,13970,0,Yes,3
,44,No,Travel_Frequently,Research & Development,High School,1,1496,Male,Manufacturing Director,3,Single,10209,19719,5,Yes,3
,50,No,Travel_Frequently,Research & Development,Doctoral Degree,1,1539,Male,Research Director,4,Single,14411,24450,1,Yes,3
,29,No,Travel_Frequently,Research & Development,Bachelor's Degree,1,1753,Male,Healthcare Representative,3,Single,6294,23060,8,Yes,3
,45,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1460,Male,Healthcare Representative,1,Divorced,10851,19863,2,Yes,3
,46,No,Travel_Rarely,Research & Development,Master's Degree,1,1789,Male,Research Director,4,Divorced,19328,14218,7,Yes,3
,42,No,Travel_Rarely,Research & Development,Master's Degree,1,1998,Male,Research Scientist,1,Divorced,5410,11189,6,Yes,3
,25,No,Travel_Rarely,Research & Development,High School,1,1992,Male,Laboratory Technician,3,Divorced,3977,7298,6,Yes,3
,29,No,Travel_Rarely,Sales,Bachelor's Degree,1,1669,Male,Sales Executive,2,Divorced,4187,3356,1,Yes,3
,42,No,Travel_Rarely,Sales,Master's Degree,1,1943,Male,Sales Executive,4,Divorced,5087,2900,3,Yes,3
,46,No,Travel_Rarely,Sales,Bachelor's Degree,1,1732,Male,Sales Executive,4,Divorced,10368,5596,4,Yes,3
,55,No,Travel_Rarely,Human Resources,Master's Degree,1,1973,Male,Manager,2,Married,19636,25811,4,Yes,3
,41,No,Travel_Rarely,Research & Development,Doctoral Degree,1,1448,Male,Research Scientist,3,Married,2127,5561,2,Yes,3
,33,No,Travel_Rarely,Research & Development,Master's Degree,1,1549,Male,Laboratory Technician,3,Married,5207,22949,1,Yes,3
,38,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1766,Male,Healthcare Representative,4,Married,5811,24539,3,Yes,3
,45,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1465,Male,Manufacturing Director,4,Married,9380,14720,4,Yes,3
,55,No,Travel_Rarely,Research & Development,Master's Degree,1,1501,Male,Healthcare Representative,3,Married,4035,16143,0,Yes,3
,29,No,Travel_Rarely,Research & Development,Associates Degree,1,2053,Male,Laboratory Technician,2,Married,4025,23679,4,Yes,3
,35,No,Travel_Rarely,Research & Development,Master's Degree,1,2003,Male,Laboratory Technician,3,Married,2660,20232,7,Yes,3
,36,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,1790,Male,Healthcare Representative,1,Married,8321,25949,7,Yes,3
,34,No,Travel_Rarely,Research & Development,Master's Degree,1,1755,Male,Research Scientist,4,Married,2932,5586,0,Yes,3
,50,No,Travel_Rarely,Sales,Bachelor's Degree,1,1591,Male,Manager,3,Married,19331,19519,4,Yes,3
,34,No,Travel_Rarely,Sales,Bachelor's Degree,1,1882,Male,Sales Executive,4,Married,9713,24444,2,Yes,3
,34,No,Travel_Rarely,Sales,Bachelor's Degree,1,1535,Male,Sales Executive,3,Married,7083,12288,1,Yes,3
,43,No,Travel_Rarely,Sales,Bachelor's Degree,1,1706,Male,Sales Executive,4,Married,7847,6069,1,Yes,3
,44,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,2020,Male,Research Scientist,4,Single,2436,13422,6,Yes,3
,29,No,Travel_Rarely,Research & Development,High School,1,1586,Male,Laboratory Technician,1,Single,4723,16213,1,Yes,3
,33,No,Travel_Rarely,Research & Development,Doctoral Degree,1,1515,Male,Healthcare Representative,3,Single,6388,22049,2,Yes,3
,21,No,Travel_Rarely,Sales,High School,1,2021,Male,Sales Representative,1,Single,2380,25479,1,Yes,3
,41,No,Travel_Rarely,Sales,Associates Degree,1,1678,Male,Sales Executive,3,Single,7082,11591,3,Yes,3
,27,No,Travel_Rarely,Research & Development,Bachelor's Degree,1,2064,Male,Manufacturing Director,2,Married,6142,5174,1,Yes,4
,37,No,Travel_Rarely,Research & Development,Master's Degree,1,1885,Male,Research Scientist,1,Married,4284,13588,5,Yes,4
,34,No,Travel_Rarely,Sales,Associates Degree,1,1541,Male,Sales Representative,3,Married,2308,4944,0,Yes,4
,40,No,Travel_Rarely,Human Resources,Associates Degree,1,1550,Male,Manager,4,Single,16437,17381,1,Yes,4
,36,No,Travel_Rarely,Sales,Master's Degree,1,1556,Male,Sales Representative,4,Single,2644,17001,3,Yes,4
3/21/2022 12:00:00 AM,48,Yes,Travel_Frequently,Sales,Associates Degree,1,1691,Female,Sales Representative,3,Married,2655,11740,2,Yes,3
03-05-2022 00:00,32,Yes,Travel_Frequently,Research & Development,Associates Degree,1,1939,Female,Research Scientist,3,Single,2432,15318,3,Yes,3
2/28/2022 12:00:00 AM,29,Yes,Travel_Frequently,Research & Development,High School,1,1421,Female,Healthcare Representative,4,Single,7553,22930,0,Yes,3
4/18/2022 12:00:00 AM,18,Yes,Travel_Frequently,Sales,Associates Degree,1,1624,Female,Sales Representative,4,Single,1569,18420,1,Yes,3
4/17/2022 12:00:00 AM,35,Yes,Travel_Rarely,Research & Development,Bachelor's Degree,1,1569,Female,Laboratory Technician,1,Divorced,2074,26619,1,Yes,3
12/24/2021 12:00:00 AM,26,Yes,Travel_Rarely,Human Resources,Associates Degree,1,1818,Female,Human Resources,2,Married,2148,6889,0,Yes,3
3/18/2022 12:00:00 AM,22,Yes,Travel_Rarely,Research & Development,High School,1,1783,Female,Laboratory Technician,1,Married,2398,15999,1,Yes,3
1/16/2022 12:00:00 AM,28,Yes,Travel_Rarely,Sales,Associates Degree,1,1933,Female,Sales Executive,3,Single,9854,23352,3,Yes,3
4/20/2022 12:00:00 AM,39,Yes,Non-Travel,Research & Development,Bachelor's Degree,1,1458,Female,Laboratory Technician,1,Single,3646,17181,2,Yes,4
11/26/2021 12:00:00 AM,34,Yes,Travel_Rarely,Sales,Master's Degree,1,1489,Female,Sales Executive,2,Single,4599,7815,0,Yes,4
10/17/2021 12:00:00 AM,33,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1758,Female,Sales Executive,1,Single,8564,10092,2,Yes,4
05-02-2022 00:00,44,Yes,Travel_Frequently,Research & Development,Associates Degree,1,1792,Male,Research Scientist,2,Divorced,2342,11092,1,Yes,3
4/13/2022 12:00:00 AM,31,Yes,Travel_Frequently,Research & Development,Bachelor's Degree,1,1464,Male,Laboratory Technician,4,Married,3722,21081,6,Yes,3
08-10-2021 00:00,43,Yes,Travel_Frequently,Research & Development,Bachelor's Degree,1,1767,Male,Research Scientist,3,Married,2437,15587,9,Yes,3
9/17/2021 12:00:00 AM,31,Yes,Travel_Frequently,Sales,Master's Degree,1,1967,Male,Sales Executive,4,Married,5617,21075,1,Yes,3
03-07-2022 00:00,24,Yes,Travel_Frequently,Research & Development,Bachelor's Degree,1,1494,Male,Laboratory Technician,1,Single,3172,16998,2,Yes,3
10/30/2021 12:00:00 AM,29,Yes,Travel_Rarely,Human Resources,Bachelor's Degree,1,1844,Male,Human Resources,1,Divorced,2335,3157,4,Yes,3
1/28/2022 12:00:00 AM,35,Yes,Travel_Rarely,Sales,Associates Degree,1,1645,Male,Sales Executive,4,Divorced,5440,22098,6,Yes,3
1/16/2022 12:00:00 AM,36,Yes,Travel_Rarely,Sales,Doctoral Degree,1,1733,Male,Sales Executive,1,Divorced,6134,8658,5,Yes,3
09-03-2021 00:00,50,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,2055,Male,Sales Executive,1,Divorced,10854,16586,4,Yes,3
05-06-2022 00:00,29,Yes,Travel_Rarely,Research & Development,Master's Degree,1,2027,Male,Research Scientist,4,Married,4787,26124,9,Yes,3
11/26/2021 12:00:00 AM,28,Yes,Travel_Rarely,Research & Development,Bachelor's Degree,1,1604,Male,Laboratory Technician,2,Married,2408,7324,1,Yes,3
02-11-2022 00:00,40,Yes,Travel_Rarely,Research & Development,Bachelor's Degree,1,1649,Male,Laboratory Technician,1,Single,2166,3339,3,Yes,3
3/18/2022 12:00:00 AM,23,Yes,Travel_Rarely,Research & Development,High School,1,1684,Male,Laboratory Technician,3,Single,3989,20586,1,Yes,3
07-05-2021 00:00,53,Yes,Travel_Rarely,Sales,Master's Degree,1,1968,Male,Sales Executive,1,Single,10448,5843,6,Yes,3
4/25/2022 12:00:00 AM,32,Yes,Travel_Rarely,Sales,Master's Degree,1,1862,Male,Sales Executive,2,Single,9907,26186,7,Yes,3
5/27/2021 12:00:00 AM,35,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1797,Male,Sales Executive,4,Single,5813,13492,1,Yes,3
09-02-2021 00:00,34,Yes,Non-Travel,Research & Development,Master's Degree,1,1905,Male,Research Scientist,1,Married,2307,14460,1,Yes,4
07-01-2021 00:00,29,Yes,Travel_Frequently,Research & Development,Associates Degree,1,1868,Male,Research Scientist,4,Single,2439,14753,1,Yes,4
03-10-2022 00:00,35,Yes,Travel_Frequently,Sales,Master's Degree,1,1667,Male,Sales Executive,4,Single,4581,10414,3,Yes,4
02-11-2022 00:00,23,Yes,Travel_Rarely,Sales,Bachelor's Degree,1,1702,Male,Sales Representative,4,Divorced,2275,25103,1,Yes,4
02-11-2022 00:00,22,Yes,Travel_Rarely,Research & Development,High School,1,1878,Male,Research Scientist,2,Single,2472,26092,1,Yes,4
